optimizer_step,upstream_loss,pr_loss,signed_relative_difference_percent
506,6.256047059838551,6.251214019025129,-0.07725390757444757
507,5.2843192576612905,5.346121657618925,1.1560230745882434
508,3.834041403391099,3.987522268053552,3.849028402727205
509,5.679692923622034,5.700813973923682,0.37049183499512095
510,5.788538962210181,5.811133638171794,0.3888170083233871
511,5.4741835459175965,5.489745382429225,0.2834710068965465
512,4.793107944884015,4.800199274662213,0.1477299039569039
513,6.289301706158604,6.279159351930648,-0.16126359811970734
514,6.164942147929069,6.289032838204823,1.9731283564290445
515,4.993875616792821,4.977349852988904,-0.3309206130073938
516,5.848636426185933,5.800219689758435,-0.8278294785212368
517,5.622228517756476,5.572238159918023,-0.8891555667040162
518,6.078366154648642,6.100200629983848,0.3579304462198288
519,5.565072528992463,5.540153018903965,-0.4477841026990143
520,5.0949644253341635,5.0857364840407175,-0.18111885624875032
521,6.203869999259224,6.187926271682682,-0.25699648088122307
522,5.504682208719372,5.52743616716729,0.41165483887583754
523,5.532782383071359,5.512539770506601,-0.3658667766636539
524,6.057446368282296,6.010228621809277,-0.779499208119423
525,5.5166054858702,5.505412401073082,-0.20289804710137987
526,4.786214668930211,4.710620037581544,-1.579424170825246
527,5.338800871840054,5.357543881349082,0.3498433223156035
528,5.7432628728116155,5.743505742154045,0.004228590573988784
529,5.569983688593046,5.572838615756003,0.05122931704651611
530,5.8162541927385165,5.86693846900799,0.863896503043493
531,5.217786019077914,5.268422187775457,0.9611258720881595
532,5.248046242339863,5.238100893652973,-0.18950573656637495
533,3.939110354967405,4.096869647225829,3.8507276492248144
534,6.347051500998004,6.341379913423621,-0.08935783132516818
535,7.332572297454778,7.403282098768133,0.9551142367669722
536,5.370748881960368,5.389874261163247,0.3548390607307404
537,6.117162231870644,6.071479825135854,-0.7467908321408091
538,4.65134427013049,4.76066037918523,2.2962383440057352
539,6.069689083056115,6.12399847507747,0.8868289605618794
540,5.500201772414349,5.483016842650119,-0.312441806233718
541,5.19448312068267,5.217542602879933,0.441960592416346
542,5.481130545287713,5.521472043004529,0.7306293938031782
543,5.397399651355687,5.338466921588063,-1.0918726344976377
544,5.688487622934865,5.729519887505814,0.7161553738634773
545,6.0005741411475615,5.94976637811031,-0.8467150282978638
546,5.335759358461596,5.296286509669199,-0.7397794042154481
547,3.9995784583625946,3.9825886730603974,-0.4247893991596483
548,5.096045158476313,5.121607199943351,0.4991019511867369
549,5.200350583687643,5.2000094780207,-0.0065592821378873106
550,5.760951821823085,5.765607483708548,0.08074885254708308
551,4.906793774619486,4.9277699192979645,0.42567216047023887
552,6.787784879875396,6.7731051755015965,-0.2162664939091127
553,4.880387177614628,4.866631598659573,-0.2818542557063593
554,5.307998525855187,5.3203425102575554,0.2320148445061386
555,5.295750477967338,5.28205174030923,-0.25867415232459495
556,5.271132516744341,5.296246485846767,0.47418429579398225
557,4.852146544734285,4.8537511276443075,0.03305861524057199
558,5.548002735310074,5.512656516470885,-0.6370980788136315
559,4.7569040234143225,4.774638126837176,0.3714229843550628
560,4.995447136478026,4.9758448720710104,-0.392402599236304
561,5.2367895730403955,5.2364698721958165,-0.006104901488210515
562,5.291183123472173,5.289299473146434,-0.03559979463540571
563,4.787497324231541,4.775467818997556,-0.25126917926614784
564,6.183781033827622,6.200082348378554,0.26292093612586526
565,5.8828004592149385,5.802934280566097,-1.357621751792337
566,6.332739800939298,6.332846827908702,0.0016900293392821569
567,6.608076358903044,6.604119113524159,-0.059884982617572066
568,4.892045909316069,4.87506203440508,-0.3471732527825595
569,5.659368939712586,5.67622043114841,0.2968787354231598
570,5.250061737672593,5.214819175644343,-0.6712790018327162
571,5.827641031422781,5.847253735969343,0.33541736740300016
572,5.139823174349577,5.108042502337226,-0.6183222833609004
573,4.754185862541276,4.764567240869197,0.21788711971303557
574,5.947761559825823,5.91342581043851,-0.5772885991132125
575,6.913675221040505,6.907125947133335,-0.09472926768729333
576,6.136230986767179,6.158302199081549,0.35839768171269254
577,4.845864587046311,4.833489975859983,-0.25536436200480633
578,9.554867869221574,9.632597303045277,0.806941589877617
579,5.5526611536465635,5.580937908534547,0.5066667171613125
580,11.887454609356467,11.833699961410346,-0.45219645174343437
581,5.43404775094392,5.42544154780566,-0.15837555230841296
582,6.198923019395834,6.235670702656802,0.589314045164556
583,5.415202091194366,5.438710199840694,0.4322368315748208
584,5.624457070659929,5.531745068863717,-1.6483724674483766
585,4.898402275403274,4.91158996197015,0.2685013746869406
586,4.882095635778148,4.87056394294574,-0.2362037471756748
587,5.346813592782407,5.322276352295284,-0.45891333335887435
588,6.224470715819259,6.27051376179289,0.7342786846937143
589,4.898481206352835,4.882422929169943,-0.3278215533840554
590,6.354271708126232,6.290070289136007,-1.0103662849059578
591,5.107122814089002,5.119852772109048,0.2486391423088092
592,4.6298849420446615,4.626932369442619,-0.06377205133609244
593,4.803998324114229,4.8064025413985965,0.05002113875522562
594,9.407218553186558,9.415142838039456,0.08416531739573538
595,5.832507108182733,5.8477615720995075,0.2608598816606352
596,6.183535765571289,6.177270681003376,-0.10131880537985073
597,3.693919766739138,3.676391649801513,-0.4745126598431387
598,5.189009565562629,5.2027297752039185,0.2637117481418999
599,6.7858988098835535,6.7477546310817145,-0.5621094547752861
600,5.8630228719307995,5.851297014106113,-0.19999679484150848
601,2.470117382951026,2.3599090524156225,-4.461663696473352
602,5.737255907385407,5.650010853771704,-1.520675650904729
603,4.633311678339504,4.680933034315171,1.0173475165434442
604,5.143531180287691,5.133623620781471,-0.1926217448470095
605,5.3467884582178105,5.359862398273718,0.24392305407164985
606,5.4652271854856425,5.493184329318795,0.5089423940124586
607,4.911604543621254,4.923460917902943,0.2408138193719849
608,6.580906612258581,6.523980183858638,-0.865024103121342
609,5.128879591797765,5.113369070806482,-0.30241538553737424
610,6.149386130783193,6.185403964329549,0.5823036579998012
611,6.384433892784923,6.4525526269520475,1.055686611258239
612,5.994641597921914,6.360494865824894,5.7519623177233985
613,5.197105685317001,5.226308694311118,0.5587693093196934
614,5.966143793156218,5.9762513574791845,0.16912883542485557
615,4.652379673066121,4.665596023878445,0.2832725067640427
616,5.658912310916391,5.665310362971263,0.11293383142235949
617,3.1706157395309145,3.250710108010604,2.463903756976537
618,5.346699668228856,5.287893790483255,-1.0998537676435653
619,4.80633416174066,4.781022066076883,-0.5266403627376979
620,6.589937793670027,6.600760214194498,0.16395718331348513
621,4.63294897493276,4.628621251973776,-0.09341184162398451
622,5.766172829438294,5.8380090316343916,1.230491453624668
623,5.6715315995894695,5.7070547094598565,0.6224420770227567
624,5.254103896743043,5.280955145506205,0.5084543993146904
625,6.664590455258495,6.701044481497761,0.5440051374068473
626,5.866118929460706,5.869359769382645,0.05521624247409016
627,4.002876313577111,3.976859238294437,-0.649959510225876
628,5.437196982177008,5.4398977074349935,0.049646618433540124
629,4.803604491476287,4.794952918743265,-0.18010585068720814
630,6.915460017511312,6.917925216793248,0.03563495129943752
631,6.339609060468043,6.244599062851853,-1.4986728157836318
632,5.806268851616217,5.789245599236139,-0.29318746367280585
633,5.222990456105661,5.19894109076803,-0.4604520253242543
634,6.552991670796131,6.55653406889001,0.05402851654027689
635,4.8862968239989915,4.887738980167401,0.029505588867601726
636,5.0911312270015046,5.141560492487219,0.9808163408638518
637,4.6366749595957435,4.660419990539056,0.5095041003067664
638,4.202159565091819,4.192355444645199,-0.23331147460616455
639,6.104690426634495,6.105865864589914,0.019250962623273367
640,5.633237304069027,5.624245009758492,-0.15962924736083473
641,5.394238632696617,5.401790863350732,0.13980975652638042
642,6.24754129396259,6.224481412229527,-0.3691033103750378
643,5.57675673008946,5.546803986759185,-0.5370996939612593
644,6.582932093908791,6.622465824621728,0.5969639067966804
645,5.057237914818735,5.040366628334865,-0.3336067388570782
646,6.412662434061647,6.398121987121936,-0.22674586553126297
647,5.572241924144276,5.586708109340314,0.25893934161072146
648,4.988816184268181,5.012000001632805,0.462566188289519
649,6.4692986442343,6.451871910162561,-0.2693759405785092
650,5.0582123503304475,5.051790611298414,-0.12695669116409936
651,5.272360927530628,5.278848110684361,0.12289012712078139
652,4.8093934356562915,4.823887545595101,0.30046533634566935
653,5.067204402596368,5.078391304798626,0.2202843682346323
654,6.643391789350629,6.653029144127888,0.14485664452207958
655,5.260538072612782,5.248271798263461,-0.233175279410705
656,4.8714459054747055,4.8577065824105,-0.2820378863032233
657,4.5757583746423,4.567729700368729,-0.1754610627620455
658,6.074862320494449,6.1051931446254795,0.496803678647433
659,6.868266735052808,6.906881864687086,0.559081947408218
660,4.935182923742827,4.89059026324597,-0.9035665179161793
661,6.0590287483873215,6.098964709844493,0.6547990250330493
662,6.2187420692081785,6.27921947635349,0.9631357427951004
663,6.516785536425444,6.5071613093402245,-0.14768365525342467
664,5.6264335975048265,5.594953672428797,-0.5595005171657879
665,2.114681451153943,1.9586106255795088,-7.380346836128406
666,4.368339504932025,4.3455940183506785,-0.5206895333035769
667,5.349121939616378,5.27541660862065,-1.3778958832449795
668,5.003676538879362,4.941580634224402,-1.2410055720521704
669,6.325014415128425,6.329728200035152,0.07447057373965499
670,5.375995865890095,5.371043328291566,-0.09212316605287334
671,5.474190521737607,5.458711230741915,-0.28276858348689987
672,5.785746588558453,5.839502059896486,0.9205488890432236
673,5.56844647726453,5.579070267815012,0.19042223955789137
674,6.213857565971712,6.250450450850692,0.5854439638666247
675,5.316720945487068,5.2951218644939475,-0.40624815961903177
676,4.522629460135999,4.502316684703283,-0.44913640641488906
677,4.323470533482062,4.335354248641468,0.27411174445849135
678,5.198917333123728,5.169088572575059,-0.5737494681560399
679,4.219155396276919,4.177173695552916,-0.9950261789610271
680,5.0378520918263945,5.02835670006163,-0.18848095560746161
681,4.544013201924914,4.5131195224051055,-0.6798765352776973
682,5.775777291603612,5.811665767927571,0.6175247813116518
683,4.934627685677242,4.956427541921141,0.4398300198987617
684,5.4995771045771,5.491191858051373,-0.15247075122828507
685,4.654989516070303,4.646821547372451,-0.17546696227037212
686,4.198608260026441,4.222396391778554,0.5633798806391292
687,6.088434992690578,6.1144737255407025,0.42585403125306204
688,5.256917313841591,5.245135909187533,-0.22411242084858404
689,5.0301611974734755,5.020238617693312,-0.19726166599089764
690,5.533203798546677,5.538870569827116,0.1023091478488207
691,5.874917522903758,5.89680273570209,0.37113693266061554
692,5.126074879276932,5.151925186704584,0.5017601477281267
693,4.605001061649384,4.555301859285326,-1.0792441021991308
694,6.223793841723583,6.265526184467511,0.6660628575359584
695,5.634814828391464,5.610368843875337,-0.4338382939037197
696,5.13335454590812,5.129441719685697,-0.07622357246963356
697,5.0836449811306474,5.068857475051599,-0.2908839254892114
698,4.708864954241923,4.709105248373306,0.005102755591756026
699,6.543423757676517,6.59624946960966,0.8008446644797536
700,5.501554662822447,5.486607745403478,-0.2716853386911762
701,5.062515592005875,5.032263832837109,-0.5975637727720953
702,4.8913582695640505,4.903605051552387,0.24975057859644328
703,5.07606300590426,5.110262392066959,0.6692295529832185
704,6.350189700796789,6.331245919504693,-0.2983183524378665
705,4.283672000025697,4.308731694898125,0.5816025839367163
706,5.541936898146165,5.547949401621117,0.10837343745771683
707,5.110748561056785,5.089430264513291,-0.41712669462818525
708,6.390750354295669,6.387929214506516,-0.04414410879399123
709,5.803139659885423,5.7931895198041365,-0.17146132377387047
710,4.0924750804221475,4.14192852519274,1.1939714669096393
711,5.004948716714993,5.013654792821048,0.17364729854398733
712,4.141760758919132,4.105687193553816,-0.8709717307459722
713,5.078855384236238,5.100590185429321,0.4261232603076397
714,5.460034890269938,5.466016890060774,0.10943983363303554
715,5.56012388796468,5.555501797041657,-0.0831292794217789
716,5.150802344673162,5.181387894046359,0.5902964610764068
717,10.13331667534825,9.98603683341992,-1.453421881965109
718,3.6794519051485874,3.5396526939611244,-3.7994574950645417
719,5.183519075892316,5.198845863373178,0.2948113462805626
720,4.109016827318578,4.176898670969624,1.6251733402785322
721,4.4760537757112955,4.435719729863883,-0.9011072669921865
722,5.024236746608676,5.018003737138138,-0.12405883291119395
723,5.799936068652506,5.803487887294231,0.06120144834800207
724,6.037745699579218,6.041233629031225,0.05773538429711291
725,5.437006760411239,5.391808939591006,-0.8312996987484786
726,4.279205175308863,4.2659789562163555,-0.3090812090250515
727,4.7816218170429465,4.793918919349748,0.2565146076452513
728,7.037118047063107,6.968553957903081,-0.9743205769958654
729,4.723498591849061,4.726274937335771,0.05874278419095279
730,4.751511431229234,4.733667446440521,-0.37554334124999533
731,7.554136353600537,7.499891313248655,-0.7180839451756366
732,5.444621670140123,5.483795456175681,0.714355346559143
733,5.587206764897433,5.59596891419108,0.15657966346859536
734,4.869819913324656,4.842195477832195,-0.5672578449333421
735,4.603492537944395,4.585531191584054,-0.3901678174189303
736,6.269086690309786,6.295209328504734,0.4149605967297228
737,5.20199716508401,5.194750897898772,-0.13929779189183342
738,6.294420071248748,6.304860014541742,0.16558564772119866
739,5.055497473185706,4.991030086930926,-1.2751937192474918
740,4.437561316643169,4.43138156925608,-0.1392599886769386
741,5.491481796073793,5.501737257039527,0.18640404815064493
742,5.1751944467371525,5.19186430562371,0.32107655179857614
743,5.0891996959955605,5.087452381492573,-0.03433377755567397
744,5.201891182219696,5.190662411666758,-0.2158593895873557
745,5.034909322679982,5.006094028897181,-0.5723100841757295
746,6.218273443054391,6.185828031050668,-0.5217752532250589
747,5.7720762202282545,5.752381443674221,-0.34120783930422566
748,3.9546824862296246,3.8004766227193407,-3.8993234993513477
749,4.827574335287855,4.885090244656078,1.1773765987463978
750,4.9806439455681435,4.9748418199967945,-0.11649348226370976
751,5.663102618436327,5.650615517641032,-0.22049928522649306
752,5.770421919269172,5.83346187297423,1.0806611078940085
753,5.182098617038728,5.182363011484403,0.005101812533952538
754,4.486168418024285,4.484021717809159,-0.04785152974865466
755,5.646608006168166,5.65571903534845,0.16109409119052012
756,5.517169183858449,5.50943156432191,-0.14024618928085392
757,5.414760149771953,5.446984753177982,0.5916044355958116
758,5.489506258785128,5.495836241623204,0.11517779205528643
759,5.158900061690292,5.173317536481203,0.27868915235228114
760,3.3414172460945557,3.225425028117076,-3.4713479172064203
761,5.778415200816142,5.783659077546402,0.0906671133265459
762,7.052562823647539,7.028820578364337,-0.33664705833732517
763,4.053540982085772,4.039099466514739,-0.3562691393735884
764,4.524616907263124,4.53029145897656,0.12525798317439213
765,5.6359856553197485,5.669702221520454,0.594679665410437
766,4.494420243727547,4.487113834070384,-0.1625662323713499
767,5.680703164452191,5.6859192171191175,0.0917363132986881
768,5.291316183004049,5.296930335013304,0.10598878320419565
769,5.462138500006024,5.460568107844028,-0.028750500595941704
770,5.179281057154297,5.22443486965289,0.8642812787441804
771,5.445957243375922,5.419476546845166,-0.4862450318163124
772,3.5468753828266903,3.5717376120106974,0.6960821842120407
773,4.611712867966782,4.597271209559306,-0.3131517252036304
774,5.107715530253092,5.09835573062244,-0.18324825600043682
775,5.092433073938445,5.06940704428403,-0.4521616547550902
776,5.3214816575387,5.3586782058951465,0.6941366308491128
777,4.45768400199814,4.4498954941801205,-0.17472094959014928
778,4.752450973924519,4.749496234297198,-0.062172963877648965
779,5.434421392241753,5.412347015275144,-0.40619553349548154
780,4.932852144578527,4.92195729524613,-0.22086308312264613
781,4.823260381315569,4.8284525015934125,0.10753176667121289
782,4.322966432596898,4.318648229625629,-0.09988981035586457
783,4.661179182849614,4.695806187417636,0.7374027629335431
784,5.774426354489373,5.770888467438279,-0.06126819936569168
785,4.497122391267953,4.4991496229377965,0.045058107414520585
786,4.559976587775759,4.56089347299443,0.020103193027855844
787,5.895121789786035,5.894326845640088,-0.013484779013802455
788,5.350837233261917,5.366651249106429,0.2946719492373432
789,5.58598267321734,5.627063433766911,0.7300568232988675
790,5.30549706554056,5.329581930049586,0.45190907701838046
791,4.9613740240947735,4.96353565002503,0.04355012399770413
792,4.931625586043672,4.951293487520715,0.39722754319885284
793,4.47245614337623,4.472540251995279,0.0018805558879327934
794,5.509599835166635,5.504449874071444,-0.09347250706521633
795,5.092855161021922,5.098547454980168,0.11164540505915795
796,4.26345054524179,4.417528599970322,3.4878790536764654
797,5.379197288985595,5.385355593911378,0.11435280026347577
798,5.7516495761076465,5.752917050469619,0.02203185533274481
799,5.04671511344479,5.066469453162373,0.3899034603919812
800,3.9512428199910294,3.863592984804141,-2.218285212526812
801,5.324131706794665,5.33970212295377,0.29159709288224694
802,4.798257802573484,4.8264248731526695,0.5836011399631891
803,5.578627247834382,5.588499791864554,0.17665821594095102
804,5.71851154269685,5.733880454335719,0.26803683406493856
805,5.271485790204122,5.284001864280384,0.23686732892488754
806,4.626686826526662,4.618714316686251,-0.1723157442751649
807,5.862626871271288,5.826466064133694,-0.6168021252519609
808,5.7829401436422945,5.807531266326689,0.42343504592009396
809,5.202108267145581,5.217867601234659,0.30202633131874146
810,6.266253890241444,6.277947164574663,0.18625952125246434
811,5.014742565754348,5.0172089619214155,0.04915872920155766
812,5.569036102270208,5.574622007255908,0.10020239898649756
813,4.419247496531812,4.453910759865772,0.7782657804083334
814,3.9671699832397507,3.981740991918758,0.3659456682034406
815,6.8264952079889225,6.832987670194392,0.09501644842400937
816,4.964617326121715,4.970352047511994,0.11537857551056255
817,5.715539158627269,5.691701885832964,-0.4170607904649529
818,4.957290855283278,4.980103379538096,0.4580733072439402
819,6.0728709218152215,6.058833399909637,-0.23115133001029925
820,5.945977453591495,5.941050940106274,-0.08285456047676494
821,4.220205601785357,4.212699337291836,-0.1778649004765344
822,4.98530683217642,4.993098823081315,0.15605521102197167
823,5.525643217307026,5.524158092519848,-0.026876957645889023
824,5.208748673089798,5.212674293316336,0.075309140867898
825,2.800121174453173,2.8645389958405425,2.2488023895261113
826,3.378372350599978,3.357810533640828,-0.6086308679236699
827,5.039634211008821,5.025939024200813,-0.27174961980556234
828,4.512845701005202,4.529959197626778,0.3777847851376165
829,5.58059741433532,5.571471766679786,-0.16352456516737668
830,5.28271672264642,5.296443863197398,0.25917655139067836
831,4.319321082266655,4.3109546642478325,-0.19369752466821263
832,4.543985356337066,4.571837726397528,0.6092160686203821
833,5.147112961890188,5.152717207030364,0.1087629092574713
834,4.6280390040075625,4.599900560448074,-0.6079992743173288
835,4.627548125489102,4.613950073718059,-0.29385003466831233
836,5.16096652396514,5.1506962082873775,-0.1989998507076491
837,5.459907803239123,5.4344454313111905,-0.466351682950148
838,4.96969708314962,4.997931796440441,0.5649279430129546
839,6.362994783456509,6.362586903789491,-0.006410183897664871
840,5.9755031756113155,6.0104519584602505,0.5814668030037482
841,7.955630226958236,7.941184713368559,-0.18157598050155768
842,4.906539621958801,4.915473745565129,0.1817550874803968
843,5.375978542446571,5.377576151984832,0.029708729232432687
844,4.7672260710079435,4.771824503552761,0.09636633831344245
845,5.329266401539797,5.295817540088549,-0.627644762543353
846,5.81945181255934,5.825825066440657,0.10939658861419642
847,5.463301784487392,5.4850700705834665,0.3968643210743714
848,5.089551873713038,5.098469685242349,0.17491153384953015
849,5.139294026685397,5.117232068824061,-0.4292799311886197
850,4.842007424767635,4.824053730415311,-0.37079031024381376
851,5.729851649208012,5.723247427064637,-0.1152599150501205
852,5.4686746414868415,5.513593077800555,0.8146853726759199
853,6.029671092717737,6.089712078262662,0.9859412854548911
854,4.636650012248872,4.645485879272771,0.19020329096947944
855,5.006329745195676,5.010710557366199,0.08742896083037396
856,5.029103997447196,5.014849268303647,-0.2834447080590318
857,5.378952324412615,5.368552283332785,-0.1933469652190241
858,5.599570774583712,5.594228421260656,-0.09540647914130611
859,4.427706041156264,4.41577286511441,-0.26951147910301854
860,5.602685212359148,5.596453560037552,-0.11122617254758102
861,6.48348007095414,6.4024003213252945,-1.250559093905151
862,4.843303700198999,4.823940828465502,-0.3997864460306603
863,6.140625938444196,6.101233371185593,-0.6415073585899562
864,4.52123716972642,4.6746821653271216,3.282469057229779
865,5.292176157556129,5.256218583719644,-0.6794477879415416
866,4.243258824125018,4.238035437270717,-0.12309847385700448
867,5.651970174248836,5.661025013204385,0.15995052016954528
868,5.202879886176472,5.235554602489791,0.624092742682511
869,4.83352844969327,4.852617684282746,0.3933801471998386
870,5.42154874641148,5.433308507558144,0.2164383106592552
871,5.6930945684837955,5.675111125597204,-0.31588168210212775
872,5.825666831612106,5.795000160090501,-0.5264062022084309
873,5.554834376309642,5.556411597520242,0.028385607921920613
874,6.137617060433837,6.148668786997899,0.17974177739792574
875,5.440191662409445,5.443375096191588,0.05848271937698817
876,4.9540880860907155,5.049577818426446,1.89104388068401
877,5.081641733139559,5.043150160770289,-0.7574633236784444
878,5.521835540107538,5.5211245705679355,-0.012875601499502471
879,4.4363704936400605,4.447322918597545,0.24627006309086852
880,4.091449591318046,4.2620295520673785,4.00231764386968
881,5.630569995186215,5.648263313496855,0.31325236322395333
882,4.848303645618015,4.834392144573019,-0.28693543271716104
883,4.325091969748516,4.3433997933397075,0.421509058854437
884,4.885520191470352,4.903123709614903,0.3590265958419645
885,5.240307461861895,5.229463255051511,-0.20693836934771354
886,5.422909930462072,5.403319620479465,-0.36125088253010046
887,5.02774814912107,5.064302968190344,0.7218134321520799
888,5.537840272202455,5.565112174332496,0.4900512563937999
889,4.219826100775854,4.178036281788782,-0.9903208802701166
890,3.9821648576169597,3.9772621887236563,-0.12311566870280882
891,5.268935511730492,5.291682925559258,0.4298710665163781
892,5.53614215902112,5.565868825112817,0.5340885138645888
893,5.209200617643065,5.217996143012304,0.16856136202816946
894,5.669190933636374,5.600216833248915,-1.2166480401678275
895,4.981037589899391,4.980663333805149,-0.007513617142771548
896,5.488400602400167,5.485283933612866,-0.05678646682491758
897,5.100499114822487,5.12486471472347,0.4754388897522001
898,3.811359881586279,3.8357368884228173,0.6355234351478598
899,4.732768624646889,4.717553734584347,-0.32147969337244653
900,5.063989305640639,5.071599401268964,0.15005316915252348
901,5.589999631581838,5.526557287710563,-1.1349257254480731
902,5.347542241487706,5.35054273469882,0.05607829635029984
903,4.892221241684987,4.89717951790337,0.10124758956164025
904,5.800797206347121,5.802858119799384,0.03551548925918915
905,5.481656147932798,5.475694361215114,-0.10875885967295226
906,5.743547340772491,5.741126529870125,-0.04214835812670388
907,5.910554902013438,5.934891003070722,0.41005135637188106
908,4.835631439157208,4.826659351030743,-0.18554119021171836
909,5.057355293126506,5.060544691176794,0.06302479762404675
910,4.808906132146053,4.8123214554735325,0.07097039046706365
911,7.0602949967863715,7.083762612141028,0.3312874335234575
912,4.7168337262539275,4.720023269948037,0.06757474511654876
913,6.185878931650628,6.182457524191173,-0.055309964796593385
914,5.3249351291440545,5.320615864454974,-0.0811139400636128
915,4.647988126718956,4.664698706723416,0.35823492694982884
916,5.896776031369272,5.952421390972247,0.9348356903523292
917,6.070188623373572,6.049751985119622,-0.3366722110620737
918,1.3979759008786616,1.360203186135465,-2.7019575029480465
919,5.128119117971416,5.127660064319138,-0.008951696357222871
920,4.512416839545547,4.5157571699986105,0.07397055083599033
921,4.39011686554251,4.350591180781805,-0.9003333162025061
922,5.150406276930066,5.141886128166886,-0.16542673150549797
923,4.685833686700347,4.660008590235036,-0.5511313075111728
924,5.997355840182243,5.9836715523327495,-0.22817201803849166
925,4.349614137695041,4.347449050812557,-0.04977652761703127
926,5.944067744907845,5.962621185229333,0.3111624861805461
927,5.3008776595132545,5.319639641929573,0.35269273257601863
928,5.699059917041673,5.727969715097524,0.504712830091474
929,5.062694577410351,4.9754464755173595,-1.7233530595009818
930,6.212574285648475,6.214911418275377,0.037605244380952245
931,5.7586783491772175,5.788779825594352,0.5199969134090141
932,6.402676778095993,6.400427322114603,-0.03513305542902038
933,5.20180980176937,5.205631789729252,0.07342025164789813
934,7.656764997175318,7.595651559580562,-0.798162639408447
935,5.145131033743261,5.061700688817774,-1.6215397504616849
936,5.656216022064331,5.6658854074765905,0.1706597418913488
937,5.025099378438364,5.0377926012067205,0.25196001052754374
938,4.663830818378247,4.675957748762915,0.2593464491392509
939,5.490898558837104,5.52454454305964,0.609027295558764
940,4.64454994010743,4.661920915510558,0.37261411589660537
941,4.3342872507434205,4.347121451544025,0.2952344659256273
942,4.282689537923778,4.275816449309475,-0.1604853341210245
943,5.0276511498190795,5.074611380099438,0.9253955970799576
944,3.9967681920454465,3.9956631670964953,-0.027647961949620516
945,5.345294902678437,5.335195963399828,-0.1889313772669198
946,5.883944411799935,5.880286192152942,-0.06217291311686072
947,5.390855958971066,5.388618618450214,-0.041502509766176025
948,5.780308082016032,5.777081281886546,-0.05582401636212653
949,7.182340251505679,7.178270229570616,-0.05666707218736808
950,5.401344125266711,5.413135388033381,0.21782685858433945
951,6.27642341500455,6.31926771320165,0.6779946687112667
952,5.035308003161079,5.051062138797579,0.3118974822244011
953,5.319973195163523,5.309715452521831,-0.19281568281240444
954,5.395003201123899,5.393989644228463,-0.01878695633071677
955,6.5138116880631785,6.535326424717924,0.3292067642309774
956,3.341268515023447,3.3857914547930963,1.3149935654371292
957,5.028213430757365,5.063853379810879,0.7038108408826957
958,3.4951382689178594,3.5091074315354067,0.39808307069798465
959,5.240477963934734,5.2900395912833,0.9368857546970206
960,4.520192085720606,4.468545910413936,-1.1425659424921755
961,4.55973865414316,4.572183287670235,0.272181422836526
962,4.76686979489745,4.837970841149312,1.4696460269481821
963,5.773059245798296,5.74647189596899,-0.46054178031615917
964,4.892755136157616,4.873940493127903,-0.3845408671828293
965,4.391506735656547,4.389514960340762,-0.04535516932293687
966,5.86517153464196,5.876886802165216,0.19934478776993705
967,4.560613881363677,4.55486019760053,-0.12616029141731397
968,6.714612823535818,6.723343468799827,0.12985570801974414
969,5.730414301994481,5.733831853445355,0.05960327296344651
970,4.519590389778553,4.501957285556932,-0.39014828116946976
971,4.755947449752524,4.752457755321074,-0.07337537826730577
972,4.95017742495505,4.944823175131472,-0.10816278617783243
973,3.9779979989838394,3.918866154956056,-1.4864724427435216
974,4.776243736799495,4.776895758744276,0.013649490751126547
975,4.924512274011466,4.948686583952979,0.48849951459650803
976,5.732625781090914,5.7252806239680245,-0.12812901806913285
977,5.816276346238701,5.8016476108150465,-0.2515137616030691
978,7.130574110531621,7.117794061061972,-0.17922889898547367
979,4.4678333420128755,4.468812917613058,0.021920264245609
980,5.641971773491203,5.625344286962647,-0.2947105585795545
981,5.544636819999841,5.564994168137518,0.3658107721699519
982,5.253717251764349,5.26341538046113,0.18425543104165532
983,5.160447888544161,5.1699873015591775,0.18451521171317445
984,5.195743460459121,5.2208113359182,0.4801528698540998
985,5.099591380434878,5.110832560786649,0.21994812426493532
986,5.775763561773462,5.768786020852454,-0.12080724645980975
987,4.903052524154789,4.884637370594342,-0.3755854841392036
988,5.1244967972246975,5.150945062410731,0.5134643228684551
989,4.682989343621656,4.714551415759066,0.6694607684606012
990,4.69592045260998,4.684487968721376,-0.24345565483865508
991,5.989746985909148,6.012286684340517,0.37489393993927933
992,4.772425682118659,4.7206022541040396,-1.0858928240368675
993,5.170568927368786,5.186065262537636,0.29880717623804043
994,5.599201187502278,5.640098585779478,0.7251185002389208
995,5.368003123923437,5.348039118974585,-0.3719074763551984
996,4.701637787589608,4.691740247587392,-0.21051260112680983
997,5.234196088606803,5.222470605773637,-0.22401688119190533
998,4.969019202190053,4.981942180896689,0.2593964007890074
999,5.129458914329668,5.1157357104173204,-0.2675370666096961
1000,4.559079996013148,4.554875813196873,-0.09221559656665729
